,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
20768,1999,71,9,3,2,83,8,7.0,14.0,59,28,12,19,106,71,35,96,1.63,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20769,1999,25,54,0,3,83,56,0.0,0.0,0,0,0,0,0,0,0,0,0,18.0,9.0,33,12,5,16,47,49,-2,41,1.24,2
20770,1999,66,177,0,0,83,69,0.0,0.0,0,0,0,0,0,0,0,0,0,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,1
20771,1999,122,69,1,0,83,71,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20772,1999,116,76,2,2,83,80,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20773,1999,77,154,4,0,83,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,0
20774,1999,13,93,0,3,83,99,0.0,0.0,0,0,0,0,0,0,0,0,0,16.0,9.0,32,15,3,14,87,57,30,48,1.5,2
20775,1999,223,94,1,0,83,100,51.0,1.0,5,2,1,2,5,7,-2,7,1.4,78.0,1.0,–,–,–,–,–,–,–,–,–,0
20776,1999,179,100,0,8,83,107,0.0,0.0,0,0,0,0,0,0,0,0,0,64.0,1.0,3,0,2,1,1,3,-2,2,0.67,2
20777,1999,101,56,2,3,83,108,3.0,18.0,83,45,21,17,128,77,51,156,1.88,25.0,4.0,16,8,2,6,27,24,3,26,1.63,2
20778,1999,103,219,2,2,45,110,60.0,1.0,3,1,0,2,3,9,-6,3,1,23.0,10.0,33,8,6,19,37,62,-25,30,0.91,1
20779,1999,104,97,1,1,45,111,35.0,5.0,17,4,4,9,14,22,-8,16,0.94,54.0,4.0,12,1,3,8,7,22,-15,6,0.5,1
20780,1999,204,122,1,0,83,129,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20781,1999,183,124,4,2,83,131,12.0,11.0,43,17,8,18,64,59,5,59,1.37,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20782,1999,131,99,2,3,83,139,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20783,1999,217,137,1,1,83,147,34.0,2.0,10,5,1,4,20,17,3,16,1.6,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20784,1999,189,156,0,4,83,169,57.0,2.0,6,1,1,4,5,10,-5,4,0.67,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,2
20785,1999,63,165,0,0,83,180,6.0,14.0,62,26,20,16,79,56,23,98,1.58,15.0,7.0,31,15,5,11,44,40,4,50,1.61,1
20786,1999,170,169,1,1,83,186,17.0,6.0,26,13,4,9,43,29,14,43,1.65,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,1
20787,1999,121,184,0,2,83,202,0.0,0.0,0,0,0,0,0,0,0,0,0,56.0,1.0,4,1,1,2,5,7,-2,4,1,2
20788,1999,52,190,0,8,83,210,0.0,0.0,0,0,0,0,0,0,0,0,0,5.0,14.0,59,29,12,18,92,66,26,99,1.68,2
20789,1999,18,202,0,2,83,220,0.0,0.0,0,0,0,0,0,0,0,0,0,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,2
20790,1999,43,213,3,4,45,235,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,2
20791,1999,225,227,2,0,45,241,9.0,12.0,51,20,12,19,80,71,9,72,1.41,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20792,1999,180,237,0,0,45,258,50.0,4.0,13,2,2,9,9,32,-23,8,0.62,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20793,1999,38,22,1,3,45,22,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20794,1999,57,194,0,2,45,95,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20795,1999,38,22,0,1,45,22,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20796,1999,180,237,2,1,45,258,50.0,4.0,13,2,2,9,9,32,-23,8,0.62,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20797,1999,192,176,1,0,45,206,43.0,3.0,9,2,4,3,11,16,-5,10,1.11,50.0,4.0,13,2,2,9,9,32,-23,8,0.62,0
20798,1999,38,14,4,0,45,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20799,1999,90,227,3,2,45,96,75.0,1.0,3,0,0,3,2,14,-12,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20800,1999,192,176,0,0,45,193,43.0,3.0,9,2,4,3,11,16,-5,10,1.11,50.0,4.0,13,2,2,9,9,32,-23,8,0.62,1
20801,1999,146,5,1,1,21,154,0.0,0.0,0,0,0,0,0,0,0,0,0,63.0,1.0,3,0,2,1,1,2,-1,2,0.67,1
20802,1999,25,177,0,1,83,194,0.0,0.0,0,0,0,0,0,0,0,0,0,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,2
20803,1999,50,37,0,0,48,235,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,71.0,1.0,3,0,0,3,0,5,-5,0,0,1
20804,1999,62,90,1,1,48,235,77.0,2.0,6,0,0,6,1,22,-21,0,0,75.0,1.0,3,0,0,3,2,14,-12,0,0,1
20805,1999,80,1,2,0,83,86,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20806,1999,36,63,2,1,48,235,71.0,1.0,3,0,0,3,0,5,-5,0,0,77.0,2.0,6,0,0,6,1,22,-21,0,0,0
20807,1999,90,51,1,0,48,235,75.0,1.0,3,0,0,3,2,14,-12,0,0,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,0
20808,1999,1,76,2,1,83,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20809,1999,9,4,3,0,83,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20810,1999,188,13,1,0,83,12,56.0,1.0,4,1,1,2,5,7,-2,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20811,1999,101,18,0,0,83,17,3.0,18.0,83,45,21,17,128,77,51,156,1.88,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20812,1999,49,179,2,2,83,52,27.0,4.0,16,7,2,7,21,17,4,23,1.44,12.0,11.0,43,17,8,18,64,59,5,59,1.37,1
20813,1999,68,54,0,2,83,56,0.0,0.0,0,0,0,0,0,0,0,0,0,18.0,9.0,33,12,5,16,47,49,-2,41,1.24,2
20814,1999,25,67,4,1,83,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20815,1999,70,154,4,1,83,73,0.0,0.0,0,0,0,0,0,0,0,0,0,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,0
20816,1999,71,94,3,2,83,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,78.0,1.0,–,–,–,–,–,–,–,–,–,0
20817,1999,77,215,0,0,83,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,34.0,2.0,10,5,1,4,20,17,3,16,1.6,1
20818,1999,159,115,2,1,83,122,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20819,1999,173,120,3,0,83,127,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20820,1999,99,124,1,1,83,131,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20821,1999,148,28,2,2,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,1.0,20.0,104,70,17,17,221,102,119,227,2.18,1
20822,1999,170,93,3,0,83,181,17.0,6.0,26,13,4,9,43,29,14,43,1.65,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0
20823,1999,223,170,1,1,83,187,51.0,1.0,5,2,1,2,5,7,-2,7,1.4,11.0,10.0,40,17,8,15,66,47,19,59,1.48,1
20824,1999,122,177,0,3,83,194,0.0,0.0,0,0,0,0,0,0,0,0,0,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,2
20825,1999,80,185,3,0,83,203,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,57.0,2.0,6,1,1,4,5,10,-5,4,0.67,0
20826,1999,204,165,2,0,83,219,10.0,11.0,46,16,13,17,74,69,5,61,1.33,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0
20827,1999,205,231,2,0,83,249,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,53.0,1.0,5,1,3,1,4,4,0,6,1.2,0
20828,1999,12,53,3,1,83,11,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20829,1999,30,122,3,0,83,32,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20830,1999,90,37,1,2,48,235,75.0,1.0,3,0,0,3,2,14,-12,0,0,71.0,1.0,3,0,0,3,0,5,-5,0,0,2
20831,1999,62,51,1,3,48,235,77.0,2.0,6,0,0,6,1,22,-21,0,0,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,2
20832,1999,55,97,0,0,45,59,25.0,4.0,16,8,2,6,27,24,3,26,1.63,54.0,4.0,12,1,3,8,7,22,-15,6,0.5,1
20833,1999,19,64,1,2,45,66,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,6.0,14.0,62,26,20,16,79,56,23,98,1.58,2
20834,1999,100,190,0,3,83,210,64.0,1.0,3,0,2,1,1,3,-2,2,0.67,5.0,14.0,59,29,12,18,92,66,26,99,1.68,2
20835,1999,92,133,4,3,45,98,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20836,1999,164,213,2,2,45,175,79.0,1.0,–,–,–,–,–,–,–,–,–,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,1
20837,1999,60,223,0,0,45,241,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,9.0,12.0,51,20,12,19,80,71,9,72,1.41,1
20838,1999,8,44,2,1,45,7,4.0,16.0,77,42,14,21,131,84,47,140,1.82,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,0
20839,1999,137,162,0,1,45,235,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,2
20840,1999,85,162,0,0,45,91,0.0,0.0,0,0,0,0,0,0,0,0,0,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,1
20841,1999,216,222,1,0,45,231,52.0,4.0,12,1,4,7,8,17,-9,7,0.58,73.0,1.0,3,0,0,3,2,11,-9,0,0,0
20842,1999,34,92,1,4,2,98,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20843,1999,43,135,0,0,45,235,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,1
20844,1999,38,103,1,4,45,40,0.0,0.0,0,0,0,0,0,0,0,0,0,60.0,1.0,3,1,0,2,3,9,-6,3,1,2
20845,1999,92,96,1,1,2,98,0.0,0.0,0,0,0,0,0,0,0,0,0,72.0,1.0,1,0,0,1,0,6,-6,0,0,1
20846,1999,137,61,0,0,45,235,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,1
20847,1999,34,96,1,5,2,36,0.0,0.0,0,0,0,0,0,0,0,0,0,72.0,1.0,1,0,0,1,0,6,-6,0,0,2
20848,1999,45,47,1,1,45,49,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20849,1999,98,67,1,1,87,238,69.0,1.0,3,0,0,3,1,4,-3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20850,1999,73,102,1,0,45,109,0.0,0.0,0,0,0,0,0,0,0,0,0,42.0,3.0,9,3,1,5,13,14,-1,10,1.11,0
20851,1999,224,216,3,1,87,238,73.0,1.0,3,0,0,3,2,11,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20852,1999,237,214,1,2,45,231,0.0,0.0,0,0,0,0,0,0,0,0,0,52.0,4.0,12,1,4,7,8,17,-9,7,0.58,2
20853,1999,98,216,3,0,87,238,69.0,1.0,3,0,0,3,1,4,-3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20854,1999,224,67,2,2,87,238,73.0,1.0,3,0,0,3,2,11,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20855,1999,237,214,0,0,45,231,0.0,0.0,0,0,0,0,0,0,0,0,0,52.0,4.0,12,1,4,7,8,17,-9,7,0.58,1
20856,1999,24,162,0,0,33,7,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,1
20857,1999,218,67,1,1,87,238,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20858,1999,98,222,2,2,87,238,69.0,1.0,3,0,0,3,1,4,-3,0,0,73.0,1.0,3,0,0,3,2,11,-9,0,0,1
20859,1999,213,32,0,1,45,33,70.0,1.0,3,0,0,3,1,6,-5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20860,1999,34,92,0,1,2,36,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20861,1999,64,74,0,4,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20862,1999,40,40,1,4,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20863,1999,213,32,1,1,45,33,70.0,1.0,3,0,0,3,1,6,-5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20864,1999,40,204,5,0,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20865,1999,45,65,2,1,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20866,1999,39,74,0,1,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20867,1999,45,41,0,2,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20868,1999,39,65,2,4,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20869,1999,73,204,1,0,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20870,1999,207,46,0,1,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20871,1999,78,62,2,1,45,64,36.0,3.0,12,4,3,5,13,16,-3,15,1.25,65.0,2.0,4,0,2,2,3,6,-3,2,0.5,0
20872,1999,39,204,3,0,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20873,1999,40,65,1,0,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20874,1999,71,50,3,0,45,74,7.0,14.0,59,28,12,19,106,71,35,96,1.63,27.0,4.0,16,7,2,7,21,17,4,23,1.44,0
20875,1999,73,46,0,0,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20876,1999,80,151,2,0,45,86,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,32.0,5.0,18,5,3,10,20,26,-6,18,1,0
20877,1999,99,215,1,1,83,105,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,2.0,10,5,1,4,20,17,3,16,1.6,1
20878,1999,100,56,0,5,83,107,64.0,1.0,3,0,2,1,1,3,-2,2,0.67,25.0,4.0,16,8,2,6,27,24,3,26,1.63,2
20879,1999,19,101,3,1,45,108,14.0,12.0,41,14,9,18,52,66,-14,51,1.24,3.0,18.0,83,45,21,17,128,77,51,156,1.88,0
20880,1999,148,54,1,1,45,156,8.0,10.0,50,27,12,11,86,48,38,93,1.86,18.0,9.0,33,12,5,16,47,49,-2,41,1.24,1
20881,1999,181,64,0,2,83,194,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,6.0,14.0,62,26,20,16,79,56,23,98,1.58,2
20882,1999,223,185,1,2,83,203,51.0,1.0,5,2,1,2,5,7,-2,7,1.4,57.0,2.0,6,1,1,4,5,10,-5,4,0.67,2
20883,1999,27,190,0,0,45,210,1.0,20.0,104,70,17,17,221,102,119,227,2.18,5.0,14.0,59,29,12,18,92,66,26,99,1.68,1
20884,1999,45,40,2,4,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20885,1999,40,74,0,2,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20886,1999,92,96,1,3,2,102,0.0,0.0,0,0,0,0,0,0,0,0,0,72.0,1.0,1,0,0,1,0,6,-6,0,0,2
20887,1999,77,156,1,0,45,169,2.0,18.0,106,66,20,20,224,121,103,218,2.06,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,0
20888,1999,64,204,0,2,85,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20889,1999,61,144,1,0,45,154,65.0,2.0,4,0,2,2,3,6,-3,2,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20890,1999,100,56,0,3,83,59,64.0,1.0,3,0,2,1,1,3,-2,2,0.67,25.0,4.0,16,8,2,6,27,24,3,26,1.63,2
20891,1999,181,64,1,0,83,66,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,6.0,14.0,62,26,20,16,79,56,23,98,1.58,0
20892,1999,80,31,1,0,45,86,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0
20893,1999,91,213,3,2,45,97,62.0,3.0,9,0,3,6,3,14,-11,3,0.33,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,0
20894,1999,144,219,2,1,45,152,44.0,4.0,13,2,4,7,12,18,-6,10,0.77,23.0,10.0,33,8,6,19,37,62,-25,30,0.91,0
20895,1999,167,184,2,1,45,178,37.0,4.0,15,4,3,8,19,31,-12,15,1,56.0,1.0,4,1,1,2,5,7,-2,4,1,0
20896,1999,194,8,0,2,45,210,5.0,14.0,59,29,12,18,92,66,26,99,1.68,4.0,16.0,77,42,14,21,131,84,47,140,1.82,2
20897,1999,99,215,0,0,83,232,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,2.0,10,5,1,4,20,17,3,16,1.6,1
20898,1999,223,185,1,1,83,237,51.0,1.0,5,2,1,2,5,7,-2,7,1.4,57.0,2.0,6,1,1,4,5,10,-5,4,0.67,1
20899,1999,166,223,1,0,45,241,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,9.0,12.0,51,20,12,19,80,71,9,72,1.41,0
20900,1999,120,211,2,1,45,126,0.0,0.0,0,0,0,0,0,0,0,0,0,70.0,1.0,3,0,0,3,1,6,-5,0,0,0
20901,1999,34,96,2,9,2,102,0.0,0.0,0,0,0,0,0,0,0,0,0,72.0,1.0,1,0,0,1,0,6,-6,0,0,2
20902,1999,182,102,3,0,45,195,47.0,1.0,5,2,2,1,7,6,1,8,1.6,42.0,3.0,9,3,1,5,13,14,-1,10,1.11,0
20903,1999,16,224,0,6,2,238,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20904,1999,73,151,0,2,45,78,0.0,0.0,0,0,0,0,0,0,0,0,0,32.0,5.0,18,5,3,10,20,26,-6,18,1,2
20905,1999,224,95,3,1,2,238,73.0,1.0,3,0,0,3,2,11,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20906,1999,85,184,0,1,45,91,0.0,0.0,0,0,0,0,0,0,0,0,0,56.0,1.0,4,1,1,2,5,7,-2,4,1,2
20907,1999,195,224,0,6,2,238,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20908,1999,224,16,3,0,2,238,73.0,1.0,3,0,0,3,2,11,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20909,1999,117,130,0,0,45,123,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20910,1999,48,184,4,0,45,51,29.0,4.0,15,5,4,6,17,23,-6,19,1.27,56.0,1.0,4,1,1,2,5,7,-2,4,1,0
20911,1999,95,224,2,3,2,238,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20912,1999,195,16,1,3,2,238,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20913,1999,73,211,0,0,45,78,0.0,0.0,0,0,0,0,0,0,0,0,0,70.0,1.0,3,0,0,3,1,6,-5,0,0,1
20914,1999,45,32,2,1,45,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20915,1999,192,201,1,0,45,206,43.0,3.0,9,2,4,3,11,16,-5,10,1.11,10.0,11.0,46,16,13,17,74,69,5,61,1.33,0
20916,1999,195,95,1,3,2,238,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20917,1999,224,224,0,1,2,238,73.0,1.0,3,0,0,3,2,11,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20918,1999,120,239,1,2,45,258,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20919,1999,213,46,1,2,45,78,70.0,1.0,3,0,0,3,1,6,-5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20920,1999,73,32,3,2,45,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20921,1999,16,95,2,2,2,238,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20922,1999,224,191,6,0,2,238,73.0,1.0,3,0,0,3,2,11,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20923,1999,45,47,0,1,45,48,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20924,1999,167,91,0,0,45,178,37.0,4.0,15,4,3,8,19,31,-12,15,1,62.0,3.0,9,0,3,6,3,14,-11,3,0.33,1
20925,1999,74,181,0,0,45,79,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20926,1999,127,119,1,2,45,133,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20927,1999,164,51,1,0,45,175,79.0,1.0,–,–,–,–,–,–,–,–,–,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,0
20928,1999,127,171,1,1,45,133,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20929,1999,182,75,3,0,45,195,47.0,1.0,5,2,2,1,7,6,1,8,1.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20930,1999,57,194,1,3,45,213,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20931,1999,127,171,1,1,45,133,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20932,1999,57,194,1,2,45,213,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20933,1999,80,79,1,1,45,86,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,36.0,3.0,12,4,3,5,13,16,-3,15,1.25,1
20934,1999,127,171,1,2,45,133,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
20935,1999,80,137,2,0,45,86,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20936,1999,91,237,7,1,45,97,62.0,3.0,9,0,3,6,3,14,-11,3,0.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20937,1999,57,194,2,1,45,61,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20938,1999,80,67,2,2,45,86,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20939,1999,57,194,2,1,45,61,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20940,1999,144,178,0,0,45,152,44.0,4.0,13,2,4,7,12,18,-6,10,0.77,47.0,1.0,5,2,2,1,7,6,1,8,1.6,1
20941,1999,78,214,0,2,45,231,36.0,3.0,12,4,3,5,13,16,-3,15,1.25,52.0,4.0,12,1,4,7,8,17,-9,7,0.58,2
20942,1999,120,74,2,0,45,126,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20943,1999,73,211,3,2,45,126,0.0,0.0,0,0,0,0,0,0,0,0,0,70.0,1.0,3,0,0,3,1,6,-5,0,0,0
20944,1999,128,182,1,0,45,238,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20945,1999,48,91,1,1,45,51,29.0,4.0,15,5,4,6,17,23,-6,19,1.27,62.0,3.0,9,0,3,6,3,14,-11,3,0.33,1
20946,1999,31,102,1,3,45,109,0.0,0.0,0,0,0,0,0,0,0,0,0,42.0,3.0,9,3,1,5,13,14,-1,10,1.11,2
20947,1999,120,211,2,0,45,126,0.0,0.0,0,0,0,0,0,0,0,0,0,70.0,1.0,3,0,0,3,1,6,-5,0,0,0
20948,2000,61,211,2,1,45,64,65.0,2.0,4,0,2,2,3,6,-3,2,0.5,70.0,1.0,3,0,0,3,1,6,-5,0,0,0
20949,2000,213,214,0,7,45,231,70.0,1.0,3,0,0,3,1,6,-5,0,0,52.0,4.0,12,1,4,7,8,17,-9,7,0.58,2
20950,2000,215,37,0,0,45,230,67.0,1.0,3,0,1,2,0,4,-4,1,0.33,71.0,1.0,3,0,0,3,0,5,-5,0,0,1
20951,2000,73,32,1,1,45,33,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20952,2000,85,9,1,1,45,235,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
20953,2000,61,102,0,2,45,109,65.0,2.0,4,0,2,2,3,6,-3,2,0.5,42.0,3.0,9,3,1,5,13,14,-1,10,1.11,2
20954,2000,137,97,2,1,45,235,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,54.0,4.0,12,1,3,8,7,22,-15,6,0.5,0
